xsec,nevents
4.04420E+09,1.00000E+04
4.00760E+09,1.00000E+04
4.02740E+09,1.00000E+04
4.01970E+09,1.00000E+04
4.01820E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.03380E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.00680E+09,1.00000E+04
4.00060E+09,1.00000E+04
4.00650E+09,1.00000E+04
4.03200E+09,1.00000E+04
4.01670E+09,1.00000E+04
4.03540E+09,1.00000E+04
3.98650E+09,1.00000E+04
4.04220E+09,1.00000E+04
4.02130E+09,1.00000E+04
4.03310E+09,1.00000E+04
4.00620E+09,1.00000E+04
4.03010E+09,1.00000E+04
3.99180E+09,1.00000E+04
4.03870E+09,1.00000E+04
4.02880E+09,1.00000E+04
4.01370E+09,1.00000E+04
4.03190E+09,1.00000E+04
4.01120E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.01480E+09,1.00000E+04
4.01040E+09,1.00000E+04
4.02520E+09,1.00000E+04
4.00410E+09,1.00000E+04
4.03730E+09,1.00000E+04
4.04380E+09,1.00000E+04
4.02990E+09,1.00000E+04
4.03120E+09,1.00000E+04
4.01440E+09,1.00000E+04
4.02800E+09,1.00000E+04
4.02320E+09,1.00000E+04
4.04610E+09,1.00000E+04
4.05080E+09,1.00000E+04
4.03720E+09,1.00000E+04
4.03560E+09,1.00000E+04
4.00640E+09,1.00000E+04
4.05370E+09,1.00000E+04
4.02660E+09,1.00000E+04
4.03760E+09,1.00000E+04
4.04240E+09,1.00000E+04
4.01820E+09,1.00000E+04
4.03480E+09,1.00000E+04
4.03730E+09,1.00000E+04
4.03490E+09,1.00000E+04
4.02360E+09,1.00000E+04
4.02650E+09,1.00000E+04
4.02800E+09,1.00000E+04
4.01200E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.04350E+09,1.00000E+04
4.02580E+09,1.00000E+04
3.99490E+09,1.00000E+04
4.01710E+09,1.00000E+04
4.01360E+09,1.00000E+04
4.01660E+09,1.00000E+04
4.02210E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.03780E+09,1.00000E+04
3.99420E+09,1.00000E+04
4.03370E+09,1.00000E+04
4.00790E+09,1.00000E+04
4.01740E+09,1.00000E+04
4.02410E+09,1.00000E+04
4.06350E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.01410E+09,1.00000E+04
4.01240E+09,1.00000E+04
4.02080E+09,1.00000E+04
4.02830E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.03080E+09,1.00000E+04
4.02940E+09,1.00000E+04
4.03320E+09,1.00000E+04
4.02490E+09,1.00000E+04
4.03050E+09,1.00000E+04
4.02950E+09,1.00000E+04
4.03080E+09,1.00000E+04
4.02860E+09,1.00000E+04
4.03190E+09,1.00000E+04
4.00070E+09,1.00000E+04
4.03090E+09,1.00000E+04
4.00090E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.03930E+09,1.00000E+04
3.63900E+09,1.00000E+04
4.03210E+09,1.00000E+04
4.03810E+09,1.00000E+04
4.00040E+09,1.00000E+04
4.01980E+09,1.00000E+04
4.04450E+09,1.00000E+04
4.03380E+09,1.00000E+04
4.01770E+09,1.00000E+04
3.99560E+09,1.00000E+04
4.01780E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.02240E+09,1.00000E+04
4.01510E+09,1.00000E+04
4.03190E+09,1.00000E+04
4.04420E+09,1.00000E+04
4.02970E+09,1.00000E+04
4.01140E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.00160E+09,1.00000E+04
4.01000E+09,1.00000E+04
4.05180E+09,1.00000E+04
4.03100E+09,1.00000E+04
4.02970E+09,1.00000E+04
4.04080E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.02940E+09,1.00000E+04
4.02510E+09,1.00000E+04
3.99230E+09,1.00000E+04
4.02230E+09,1.00000E+04
4.01880E+09,1.00000E+04
4.03260E+09,1.00000E+04
4.02780E+09,1.00000E+04
4.03030E+09,1.00000E+04
4.01680E+09,1.00000E+04
4.02700E+09,1.00000E+04
4.02010E+09,1.00000E+04
4.04330E+09,1.00000E+04
4.04150E+09,1.00000E+04
4.00480E+09,1.00000E+04
4.03350E+09,1.00000E+04
4.02800E+09,1.00000E+04
4.01720E+09,1.00000E+04
4.02260E+09,1.00000E+04
4.01460E+09,1.00000E+04
4.01860E+09,1.00000E+04
4.02150E+09,1.00000E+04
4.02660E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.02910E+09,1.00000E+04
4.01480E+09,1.00000E+04
4.01070E+09,1.00000E+04
4.01230E+09,1.00000E+04
4.01710E+09,1.00000E+04
4.02360E+09,1.00000E+04
4.03500E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.03580E+09,1.00000E+04
4.01900E+09,1.00000E+04
4.01590E+09,1.00000E+04
4.01420E+09,1.00000E+04
4.03600E+09,1.00000E+04
4.00220E+09,1.00000E+04
4.02690E+09,1.00000E+04
4.03200E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.00250E+09,1.00000E+04
4.02350E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.02960E+09,1.00000E+04
4.01670E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.05340E+09,1.00000E+04
4.03370E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.03210E+09,1.00000E+04
4.02680E+09,1.00000E+04
4.01210E+09,1.00000E+04
4.01510E+09,1.00000E+04
4.02520E+09,1.00000E+04
4.01210E+09,1.00000E+04
4.00790E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.01390E+09,1.00000E+04
4.01490E+09,1.00000E+04
4.02030E+09,1.00000E+04
4.03160E+09,1.00000E+04
4.02330E+09,1.00000E+04
4.01260E+09,1.00000E+04
4.01400E+09,1.00000E+04
4.03390E+09,1.00000E+04
4.02980E+09,1.00000E+04
4.03830E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.02630E+09,1.00000E+04
4.01940E+09,1.00000E+04
3.99300E+09,1.00000E+04
4.03740E+09,1.00000E+04
4.03320E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.01700E+09,1.00000E+04
4.02920E+09,1.00000E+04
4.00760E+09,1.00000E+04
4.02930E+09,1.00000E+04
3.98020E+09,1.00000E+04
3.98900E+09,1.00000E+04
4.02620E+09,1.00000E+04
4.04350E+09,1.00000E+04
4.00040E+09,1.00000E+04
4.01080E+09,1.00000E+04
4.03930E+09,1.00000E+04
4.02250E+09,1.00000E+04
4.02120E+09,1.00000E+04
4.03110E+09,1.00000E+04
4.02880E+09,1.00000E+04
4.04680E+09,1.00000E+04
4.03410E+09,1.00000E+04
4.00370E+09,1.00000E+04
4.02230E+09,1.00000E+04
4.00210E+09,1.00000E+04
4.02490E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.03850E+09,1.00000E+04
4.00420E+09,1.00000E+04
4.03980E+09,1.00000E+04
4.02590E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.02560E+09,1.00000E+04
4.00670E+09,1.00000E+04
4.02270E+09,1.00000E+04
4.02180E+09,1.00000E+04
4.04370E+09,1.00000E+04
4.02330E+09,1.00000E+04
4.03980E+09,1.00000E+04
4.02840E+09,1.00000E+04
4.03400E+09,1.00000E+04
4.02540E+09,1.00000E+04
4.00590E+09,1.00000E+04
4.01300E+09,1.00000E+04
4.03950E+09,1.00000E+04
4.00510E+09,1.00000E+04
4.03930E+09,1.00000E+04
4.03650E+09,1.00000E+04
4.00580E+09,1.00000E+04
4.02580E+09,1.00000E+04
4.00070E+09,1.00000E+04
4.03060E+09,1.00000E+04
4.01820E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.00530E+09,1.00000E+04
4.02600E+09,1.00000E+04
4.00970E+09,1.00000E+04
4.02810E+09,1.00000E+04
4.01660E+09,1.00000E+04
4.03080E+09,1.00000E+04
4.01050E+09,1.00000E+04
4.04340E+09,1.00000E+04
4.03310E+09,1.00000E+04
4.03710E+09,1.00000E+04
4.01110E+09,1.00000E+04
4.02780E+09,1.00000E+04
4.01040E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.01600E+09,1.00000E+04
4.03830E+09,1.00000E+04
4.01830E+09,1.00000E+04
4.02720E+09,1.00000E+04
4.00740E+09,1.00000E+04
4.05420E+09,1.00000E+04
4.02240E+09,1.00000E+04
4.01540E+09,1.00000E+04
4.04980E+09,1.00000E+04
4.01830E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.03770E+09,1.00000E+04
4.03250E+09,1.00000E+04
4.06060E+09,1.00000E+04
4.01210E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.03270E+09,1.00000E+04
4.03730E+09,1.00000E+04
4.02790E+09,1.00000E+04
4.01630E+09,1.00000E+04
4.03980E+09,1.00000E+04
4.04680E+09,1.00000E+04
4.02990E+09,1.00000E+04
4.02970E+09,1.00000E+04
4.03160E+09,1.00000E+04
4.01910E+09,1.00000E+04
4.03560E+09,1.00000E+04
4.00900E+09,1.00000E+04
4.02030E+09,1.00000E+04
4.01930E+09,1.00000E+04
4.03930E+09,1.00000E+04
4.02150E+09,1.00000E+04
4.01130E+09,1.00000E+04
4.04580E+09,1.00000E+04
4.04020E+09,1.00000E+04
4.01430E+09,1.00000E+04
4.03540E+09,1.00000E+04
4.02760E+09,1.00000E+04
4.03010E+09,1.00000E+04
4.05010E+09,1.00000E+04
4.03730E+09,1.00000E+04
4.01740E+09,1.00000E+04
4.02320E+09,1.00000E+04
4.00250E+09,1.00000E+04
4.03700E+09,1.00000E+04
4.00020E+09,1.00000E+04
4.03600E+09,1.00000E+04
4.04340E+09,1.00000E+04
4.03970E+09,1.00000E+04
4.01940E+09,1.00000E+04
4.00880E+09,1.00000E+04
4.01460E+09,1.00000E+04
4.03660E+09,1.00000E+04
3.98660E+09,1.00000E+04
4.01560E+09,1.00000E+04
4.03080E+09,1.00000E+04
4.04340E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.03090E+09,1.00000E+04
4.01410E+09,1.00000E+04
4.02200E+09,1.00000E+04
4.02730E+09,1.00000E+04
4.01600E+09,1.00000E+04
4.01290E+09,1.00000E+04
4.03510E+09,1.00000E+04
4.03680E+09,1.00000E+04
4.02570E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.03170E+09,1.00000E+04
4.03020E+09,1.00000E+04
4.00610E+09,1.00000E+04
4.02290E+09,1.00000E+04
4.02760E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.03240E+09,1.00000E+04
4.02850E+09,1.00000E+04
4.02780E+09,1.00000E+04
3.99820E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.01790E+09,1.00000E+04
4.02200E+09,1.00000E+04
4.03210E+09,1.00000E+04
4.03230E+09,1.00000E+04
4.04540E+09,1.00000E+04
4.05020E+09,1.00000E+04
4.00590E+09,1.00000E+04
4.03060E+09,1.00000E+04
4.01880E+09,1.00000E+04
4.01440E+09,1.00000E+04
4.04230E+09,1.00000E+04
4.01060E+09,1.00000E+04
4.03940E+09,1.00000E+04
4.02370E+09,1.00000E+04
4.00380E+09,1.00000E+04
3.99510E+09,1.00000E+04
4.03900E+09,1.00000E+04
4.03970E+09,1.00000E+04
4.02210E+09,1.00000E+04
4.02430E+09,1.00000E+04
4.03020E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.02690E+09,1.00000E+04
4.01920E+09,1.00000E+04
4.01540E+09,1.00000E+04
4.03100E+09,1.00000E+04
4.01750E+09,1.00000E+04
4.04970E+09,1.00000E+04
4.04080E+09,1.00000E+04
4.01530E+09,1.00000E+04
4.05330E+09,1.00000E+04
4.00790E+09,1.00000E+04
4.03220E+09,1.00000E+04
4.02480E+09,1.00000E+04
4.01870E+09,1.00000E+04
4.03910E+09,1.00000E+04
4.05550E+09,1.00000E+04
4.02090E+09,1.00000E+04
4.02040E+09,1.00000E+04
4.04370E+09,1.00000E+04
4.03500E+09,1.00000E+04
4.01510E+09,1.00000E+04
4.01420E+09,1.00000E+04
4.03090E+09,1.00000E+04
4.03110E+09,1.00000E+04
4.04330E+09,1.00000E+04
4.01710E+09,1.00000E+04
4.03840E+09,1.00000E+04
4.01930E+09,1.00000E+04
4.04440E+09,1.00000E+04
4.03070E+09,1.00000E+04
4.02160E+09,1.00000E+04
4.01150E+09,1.00000E+04
4.03380E+09,1.00000E+04
4.01210E+09,1.00000E+04
4.03430E+09,1.00000E+04
4.01590E+09,1.00000E+04
4.03130E+09,1.00000E+04
4.04890E+09,1.00000E+04
4.01030E+09,1.00000E+04
4.02490E+09,1.00000E+04
4.01780E+09,1.00000E+04
4.02910E+09,1.00000E+04
4.03350E+09,1.00000E+04
4.03030E+09,1.00000E+04
4.03330E+09,1.00000E+04
4.03400E+09,1.00000E+04
4.03980E+09,1.00000E+04
4.03660E+09,1.00000E+04
4.03270E+09,1.00000E+04
4.01110E+09,1.00000E+04
4.04160E+09,1.00000E+04
4.03380E+09,1.00000E+04
4.03690E+09,1.00000E+04
4.01920E+09,1.00000E+04
4.02530E+09,1.00000E+04
4.01730E+09,1.00000E+04
4.02090E+09,1.00000E+04
4.01410E+09,1.00000E+04
4.02520E+09,1.00000E+04
4.02300E+09,1.00000E+04
4.04100E+09,1.00000E+04
4.01640E+09,1.00000E+04
4.03280E+09,1.00000E+04
4.03520E+09,1.00000E+04
3.99300E+09,1.00000E+04
4.02650E+09,1.00000E+04
4.03410E+09,1.00000E+04
4.03210E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.04000E+09,1.00000E+04
4.03810E+09,1.00000E+04
3.99720E+09,1.00000E+04
4.02920E+09,1.00000E+04
4.02010E+09,1.00000E+04
4.03970E+09,1.00000E+04
4.04280E+09,1.00000E+04
4.02210E+09,1.00000E+04
3.99970E+09,1.00000E+04
4.02040E+09,1.00000E+04
4.04380E+09,1.00000E+04
4.03950E+09,1.00000E+04
4.00390E+09,1.00000E+04
4.00870E+09,1.00000E+04
4.03830E+09,1.00000E+04
4.03580E+09,1.00000E+04
4.00420E+09,1.00000E+04
4.02790E+09,1.00000E+04
4.00700E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.02090E+09,1.00000E+04
4.01310E+09,1.00000E+04
4.03810E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.04690E+09,1.00000E+04
4.00250E+09,1.00000E+04
4.02320E+09,1.00000E+04
3.99810E+09,1.00000E+04
4.02410E+09,1.00000E+04
4.01940E+09,1.00000E+04
4.02800E+09,1.00000E+04
4.02700E+09,1.00000E+04
4.04850E+09,1.00000E+04
4.02040E+09,1.00000E+04
4.03490E+09,1.00000E+04
3.99530E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.03610E+09,1.00000E+04
4.00720E+09,1.00000E+04
4.02630E+09,1.00000E+04
4.01680E+09,1.00000E+04
4.03160E+09,1.00000E+04
4.01520E+09,1.00000E+04
4.03600E+09,1.00000E+04
4.03120E+09,1.00000E+04
4.02250E+09,1.00000E+04
4.03230E+09,1.00000E+04
4.01520E+09,1.00000E+04
4.00730E+09,1.00000E+04
3.97920E+09,1.00000E+04
4.03130E+09,1.00000E+04
4.02350E+09,1.00000E+04
4.04160E+09,1.00000E+04
4.03410E+09,1.00000E+04
4.03790E+09,1.00000E+04
4.03980E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.03150E+09,1.00000E+04
3.97940E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.00270E+09,1.00000E+04
4.01200E+09,1.00000E+04
4.04150E+09,1.00000E+04
3.99330E+09,1.00000E+04
4.03120E+09,1.00000E+04
4.03590E+09,1.00000E+04
4.00520E+09,1.00000E+04
4.02780E+09,1.00000E+04
4.01250E+09,1.00000E+04
4.01190E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.01780E+09,1.00000E+04
4.04730E+09,1.00000E+04
4.03260E+09,1.00000E+04
4.02720E+09,1.00000E+04
4.01660E+09,1.00000E+04
3.98390E+09,1.00000E+04
4.03670E+09,1.00000E+04
4.02700E+09,1.00000E+04
4.01030E+09,1.00000E+04
4.03150E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.03160E+09,1.00000E+04
4.04090E+09,1.00000E+04
4.02830E+09,1.00000E+04
4.05370E+09,1.00000E+04
4.01740E+09,1.00000E+04
4.00990E+09,1.00000E+04
4.01670E+09,1.00000E+04
3.99790E+09,1.00000E+04
4.01270E+09,1.00000E+04
4.01390E+09,1.00000E+04
4.01660E+09,1.00000E+04
4.03720E+09,1.00000E+04
4.02030E+09,1.00000E+04
4.02480E+09,1.00000E+04
4.01610E+09,1.00000E+04
4.02340E+09,1.00000E+04
4.01900E+09,1.00000E+04
4.03710E+09,1.00000E+04
4.02100E+09,1.00000E+04
4.03830E+09,1.00000E+04
4.01180E+09,1.00000E+04
4.04040E+09,1.00000E+04
4.03500E+09,1.00000E+04
4.02310E+09,1.00000E+04
4.03410E+09,1.00000E+04
4.02890E+09,1.00000E+04
4.02490E+09,1.00000E+04
4.00610E+09,1.00000E+04
4.03590E+09,1.00000E+04
4.03190E+09,1.00000E+04
4.03100E+09,1.00000E+04
4.02440E+09,1.00000E+04
4.03590E+09,1.00000E+04
4.04480E+09,1.00000E+04
4.02300E+09,1.00000E+04
4.02490E+09,1.00000E+04
4.01910E+09,1.00000E+04
4.00090E+09,1.00000E+04
4.01960E+09,1.00000E+04
4.01040E+09,1.00000E+04
4.03220E+09,1.00000E+04
4.00920E+09,1.00000E+04
4.02160E+09,1.00000E+04
4.04090E+09,1.00000E+04
4.02660E+09,1.00000E+04
4.02760E+09,1.00000E+04
4.01670E+09,1.00000E+04
4.03360E+09,1.00000E+04
4.02120E+09,1.00000E+04
4.00390E+09,1.00000E+04
4.02530E+09,1.00000E+04
4.04050E+09,1.00000E+04
4.03370E+09,1.00000E+04
4.04800E+09,1.00000E+04
4.03840E+09,1.00000E+04
4.02650E+09,1.00000E+04
4.01220E+09,1.00000E+04
4.02270E+09,1.00000E+04
4.04720E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.01680E+09,1.00000E+04
4.03010E+09,1.00000E+04
4.02520E+09,1.00000E+04
4.01920E+09,1.00000E+04
4.02430E+09,1.00000E+04
4.01490E+09,1.00000E+04
4.02230E+09,1.00000E+04
3.99300E+09,1.00000E+04
4.01920E+09,1.00000E+04
4.00330E+09,1.00000E+04
4.00120E+09,1.00000E+04
3.99570E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.02580E+09,1.00000E+04
4.01670E+09,1.00000E+04
4.01630E+09,1.00000E+04
4.05270E+09,1.00000E+04
4.05720E+09,1.00000E+04
4.05060E+09,1.00000E+04
4.00120E+09,1.00000E+04
4.02640E+09,1.00000E+04
4.01590E+09,1.00000E+04
4.04950E+09,1.00000E+04
4.03310E+09,1.00000E+04
3.99740E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.02220E+09,1.00000E+04
4.03220E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.02690E+09,1.00000E+04
4.02540E+09,1.00000E+04
4.03220E+09,1.00000E+04
4.01500E+09,1.00000E+04
3.99800E+09,1.00000E+04
4.05550E+09,1.00000E+04
4.05210E+09,1.00000E+04
4.01350E+09,1.00000E+04
4.05120E+09,1.00000E+04
4.03330E+09,1.00000E+04
4.02300E+09,1.00000E+04
4.02520E+09,1.00000E+04
4.01530E+09,1.00000E+04
4.04960E+09,1.00000E+04
4.03810E+09,1.00000E+04
4.03040E+09,1.00000E+04
4.03620E+09,1.00000E+04
4.04970E+09,1.00000E+04
4.02900E+09,1.00000E+04
4.01640E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.04140E+09,1.00000E+04
4.02270E+09,1.00000E+04
4.02910E+09,1.00000E+04
4.00640E+09,1.00000E+04
4.01090E+09,1.00000E+04
4.00710E+09,1.00000E+04
4.03310E+09,1.00000E+04
4.04140E+09,1.00000E+04
4.01920E+09,1.00000E+04
4.01660E+09,1.00000E+04
4.01910E+09,1.00000E+04
4.00930E+09,1.00000E+04
4.02590E+09,1.00000E+04
4.03200E+09,1.00000E+04
4.02020E+09,1.00000E+04
4.00100E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.03590E+09,1.00000E+04
4.03950E+09,1.00000E+04
4.02310E+09,1.00000E+04
4.03790E+09,1.00000E+04
4.03950E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.03610E+09,1.00000E+04
4.01710E+09,1.00000E+04
4.00080E+09,1.00000E+04
4.01760E+09,1.00000E+04
4.00690E+09,1.00000E+04
4.02590E+09,1.00000E+04
4.01660E+09,1.00000E+04
4.03050E+09,1.00000E+04
4.01000E+09,1.00000E+04
4.01270E+09,1.00000E+04
4.03150E+09,1.00000E+04
4.02760E+09,1.00000E+04
3.98650E+09,1.00000E+04
4.01350E+09,1.00000E+04
4.03950E+09,1.00000E+04
4.02840E+09,1.00000E+04
4.02160E+09,1.00000E+04
4.01880E+09,1.00000E+04
4.01870E+09,1.00000E+04
4.02050E+09,1.00000E+04
4.00930E+09,1.00000E+04
4.03680E+09,1.00000E+04
4.03070E+09,1.00000E+04
4.00400E+09,1.00000E+04
4.04320E+09,1.00000E+04
4.01860E+09,1.00000E+04
4.02380E+09,1.00000E+04
4.02480E+09,1.00000E+04
4.04490E+09,1.00000E+04
4.02840E+09,1.00000E+04
4.02980E+09,1.00000E+04
4.02680E+09,1.00000E+04
4.01400E+09,1.00000E+04
3.99860E+09,1.00000E+04
4.02670E+09,1.00000E+04
4.02110E+09,1.00000E+04
4.03940E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.04570E+09,1.00000E+04
4.03290E+09,1.00000E+04
4.01840E+09,1.00000E+04
4.01590E+09,1.00000E+04
4.01860E+09,1.00000E+04
4.01890E+09,1.00000E+04
4.02570E+09,1.00000E+04
4.01840E+09,1.00000E+04
4.02160E+09,1.00000E+04
4.04080E+09,1.00000E+04
4.02230E+09,1.00000E+04
4.03380E+09,1.00000E+04
4.03200E+09,1.00000E+04
4.03410E+09,1.00000E+04
4.00460E+09,1.00000E+04
4.03120E+09,1.00000E+04
4.00050E+09,1.00000E+04
4.05230E+09,1.00000E+04
4.02030E+09,1.00000E+04
4.05990E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.02670E+09,1.00000E+04
4.01160E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.02060E+09,1.00000E+04
4.02700E+09,1.00000E+04
3.97400E+09,1.00000E+04
4.04870E+09,1.00000E+04
4.02730E+09,1.00000E+04
4.05240E+09,1.00000E+04
4.03610E+09,1.00000E+04
4.02410E+09,1.00000E+04
4.01850E+09,1.00000E+04
4.04150E+09,1.00000E+04
4.03020E+09,1.00000E+04
4.02400E+09,1.00000E+04
4.01170E+09,1.00000E+04
4.00990E+09,1.00000E+04
4.00170E+09,1.00000E+04
4.01900E+09,1.00000E+04
4.02250E+09,1.00000E+04
4.00560E+09,1.00000E+04
4.02420E+09,1.00000E+04
4.00520E+09,1.00000E+04
4.02750E+09,1.00000E+04
4.03280E+09,1.00000E+04
4.04890E+09,1.00000E+04
4.03030E+09,1.00000E+04
4.03670E+09,1.00000E+04
4.00460E+09,1.00000E+04
4.02570E+09,1.00000E+04
4.01260E+09,1.00000E+04
4.01370E+09,1.00000E+04
4.04100E+09,1.00000E+04
4.03770E+09,1.00000E+04
4.02860E+09,1.00000E+04
3.99110E+09,1.00000E+04
4.01370E+09,1.00000E+04
4.05290E+09,1.00000E+04
4.05780E+09,1.00000E+04
4.05330E+09,1.00000E+04
3.99850E+09,1.00000E+04
4.03490E+09,1.00000E+04
4.01550E+09,1.00000E+04
4.00440E+09,1.00000E+04
4.03160E+09,1.00000E+04
4.02230E+09,1.00000E+04
4.03990E+09,1.00000E+04
3.99050E+09,1.00000E+04
4.02080E+09,1.00000E+04
3.99920E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.02470E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.02480E+09,1.00000E+04
4.01420E+09,1.00000E+04
3.99900E+09,1.00000E+04
4.03070E+09,1.00000E+04
4.01640E+09,1.00000E+04
4.02610E+09,1.00000E+04
4.01870E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.01720E+09,1.00000E+04
4.03510E+09,1.00000E+04
4.03900E+09,1.00000E+04
4.03150E+09,1.00000E+04
3.99940E+09,1.00000E+04
4.02280E+09,1.00000E+04
4.03800E+09,1.00000E+04
3.99940E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.02170E+09,1.00000E+04
4.00970E+09,1.00000E+04
4.01990E+09,1.00000E+04
4.03360E+09,1.00000E+04
4.03050E+09,1.00000E+04
4.04240E+09,1.00000E+04
4.02870E+09,1.00000E+04
4.01860E+09,1.00000E+04
4.04910E+09,1.00000E+04
4.03710E+09,1.00000E+04
4.01310E+09,1.00000E+04
4.02800E+09,1.00000E+04
4.02100E+09,1.00000E+04
4.02470E+09,1.00000E+04
4.00100E+09,1.00000E+04
4.01740E+09,1.00000E+04
4.02600E+09,1.00000E+04
4.02300E+09,1.00000E+04
4.02480E+09,1.00000E+04
4.02270E+09,1.00000E+04
4.02870E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.02540E+09,1.00000E+04
4.01310E+09,1.00000E+04
4.02360E+09,1.00000E+04
4.01110E+09,1.00000E+04
4.02220E+09,1.00000E+04
4.03530E+09,1.00000E+04
4.01590E+09,1.00000E+04
4.02640E+09,1.00000E+04
4.00900E+09,1.00000E+04
4.00640E+09,1.00000E+04
4.03050E+09,1.00000E+04
4.01370E+09,1.00000E+04
4.00200E+09,1.00000E+04
4.02400E+09,1.00000E+04
4.03300E+09,1.00000E+04
4.01290E+09,1.00000E+04
4.02030E+09,1.00000E+04
4.02550E+09,1.00000E+04
4.01010E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.02950E+09,1.00000E+04
4.01540E+09,1.00000E+04
4.02930E+09,1.00000E+04
4.03860E+09,1.00000E+04
3.99210E+09,1.00000E+04
4.01610E+09,1.00000E+04
4.02910E+09,1.00000E+04
4.01140E+09,1.00000E+04
4.02140E+09,1.00000E+04
4.03280E+09,1.00000E+04
4.01170E+09,1.00000E+04
4.01400E+09,1.00000E+04
4.01290E+09,1.00000E+04
4.03570E+09,1.00000E+04
4.02230E+09,1.00000E+04
4.04120E+09,1.00000E+04
4.00530E+09,1.00000E+04
4.03220E+09,1.00000E+04
4.05490E+09,1.00000E+04
4.01890E+09,1.00000E+04
4.02830E+09,1.00000E+04
4.03550E+09,1.00000E+04
4.03660E+09,1.00000E+04
4.03250E+09,1.00000E+04
4.02470E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.03420E+09,1.00000E+04
4.00650E+09,1.00000E+04
4.03400E+09,1.00000E+04
4.03470E+09,1.00000E+04
4.03510E+09,1.00000E+04
4.02940E+09,1.00000E+04
4.04310E+09,1.00000E+04
4.02820E+09,1.00000E+04
4.02390E+09,1.00000E+04
4.01680E+09,1.00000E+04
4.02870E+09,1.00000E+04
4.02710E+09,1.00000E+04
4.02660E+09,1.00000E+04
4.01780E+09,1.00000E+04
3.99260E+09,1.00000E+04
4.02590E+09,1.00000E+04
4.03170E+09,1.00000E+04
4.02410E+09,1.00000E+04
4.04390E+09,1.00000E+04
4.03320E+09,1.00000E+04
4.00150E+09,1.00000E+04
4.04840E+09,1.00000E+04
4.02760E+09,1.00000E+04
4.03810E+09,1.00000E+04
4.02810E+09,1.00000E+04
4.04260E+09,1.00000E+04
4.01980E+09,1.00000E+04
4.03340E+09,1.00000E+04
4.01430E+09,1.00000E+04
